delete,ln_pop_den,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,totalvotes,id,Intercept,X,Y,se0,b0,sepct_black,bpct_black,sepct_hisp,bpct_hisp,sepct_65_over,bpct_65_over,sepct_age_18_29,bpct_age_18_29,sepct_fb,bpct_fb,sepct_uninsured,bpct_uninsured,sepct_bach,bpct_bach,seln_pop_den,bln_pop_den
2902,0.353054582,0.579856056,-0.435889669,-0.741460206,-0.404456635,-0.674506782,-0.608920464,0.065260211,-0.202257379,51185,1,-0.081561804,0.037125606,0.125608783,-0.233541599,0.09883299,0.206448243,0.304432039,-0.903263028,0.055865202,-0.058550092,0.04070535,-0.055174839,0.199130042,0.687839797,0.025129949,-0.000668395,0.059263526,0.01391891,0.080153382,0.082788497
2903,0.822576612,-0.6945109,0.113099734,-0.027291698,-0.328641908,-0.055651295,-0.349517339,0.185640141,-0.195607659,51187,1,-0.078207906,0.038907892,0.101350103,-0.36669317,0.074279739,0.152410915,0.228285763,-0.539556744,0.055784812,0.006062311,0.038041005,-0.143778563,0.106144907,0.303029821,0.030284656,-0.017964564,0.052833238,0.099858928,0.070199534,0.252358613
2904,0.454205275,0.731052135,-0.397352279,0.088235561,-0.528517097,-0.586098855,-0.572892252,-0.055119719,-0.145176721,51191,1,-0.081959976,0.03672466,0.124224503,-0.26338412,0.096976126,0.175108776,0.30579345,-0.870302788,0.054159913,-0.058232249,0.043401904,-0.04218863,0.200976452,0.655353571,0.024702843,0.001945416,0.059650503,0.016757596,0.08366689,0.107821935
2905,0.289575023,1.292637573,-0.532601372,-0.28985365,1.160083637,-0.144059222,-0.212610134,0.446463323,-0.270452091,51193,1,-0.076801684,0.038112226,0.092734057,-0.475105629,0.051052061,0.105469759,0.215832029,-0.448869924,0.050106149,-0.032292658,0.043496901,-0.163857281,0.109394442,0.290802489,0.031768254,-0.020649631,0.056536131,0.084564249,0.073156516,0.30901612
2906,0.451139425,-0.240922662,0.430919387,-0.730957728,-0.245934934,-0.639143611,-0.594509179,0.285956749,-0.225895628,51195,1,-0.082620406,0.036974186,0.132265498,-0.251212515,0.11109879,0.211736538,0.314442319,-0.742384193,0.05449025,-0.036820869,0.046347721,-0.043944924,0.207046647,0.57154766,0.023872371,0.003573915,0.060548908,0.002209176,0.086983938,0.181023476
2907,0.203125185,0.407060536,-0.637082944,-0.310858606,-0.425133379,-0.727551538,-0.587303537,-0.155436327,-0.236201023,51197,1,-0.081079159,0.036916765,0.116694169,-0.238951803,0.086328617,0.165883399,0.290335177,-0.963249525,0.05498384,-0.071464737,0.038855517,-0.054083751,0.188287209,0.740901995,0.025742155,-0.001780126,0.057781975,0.024711265,0.077512642,0.035586561
2908,1.464256171,-0.67291146,-0.110099063,2.64033773,0.291660402,0.563204192,-0.219815777,-1.058285803,-0.077690421,51199,1,-0.076561885,0.037244689,0.102407524,-0.452125275,0.053832772,0.079702756,0.267862436,-0.590640808,0.05467536,-0.08207915,0.049203052,-0.149191422,0.158404646,0.543558144,0.031782837,-0.018941296,0.067129377,0.053655368,0.082373358,0.239131491
2909,3.154312128,-1.623286817,0.243339213,4.32073422,0.877501473,3.975750164,0.522365387,0.265893428,0.214563082,51510,1,-0.077086435,0.038818284,0.091725925,-0.482097774,0.059962403,0.142059668,0.19599129,-0.420261235,0.052327444,0.009181375,0.042023741,-0.168634807,0.087174328,0.167810881,0.031805762,-0.021718866,0.052648778,0.106527337,0.071840424,0.369063145
2910,1.931707673,0.342262216,-0.267547463,0.36129999,-0.232150438,-0.639143611,-0.515247113,0.125450176,-0.284713901,51520,1,-0.082170598,0.036612251,0.124286445,-0.273305727,0.097606268,0.168419778,0.306308237,-0.836792146,0.053498399,-0.055076047,0.044520946,-0.03836304,0.201273169,0.627873045,0.024484733,0.003033017,0.059750696,0.017552217,0.085039486,0.126681954
2911,1.689591888,-0.089726582,2.02851985,-0.636435426,-0.121874472,-0.656825197,-0.551275325,0.285956749,-0.318383537,51530,1,-0.07935674,0.037732575,0.101870194,-0.246842601,0.070317733,0.125493461,0.24882536,-0.787653356,0.05362663,-0.057478565,0.032091205,-0.096227061,0.136634185,0.61839349,0.028067909,-0.010368203,0.052213583,0.057918542,0.065532938,0.039462927
2912,2.665066443,-1.623286817,3.997155098,3.459531019,0.670734036,1.323512362,-0.284666558,-0.235689614,-0.175117167,51540,1,-0.078482881,0.0380381,0.09479497,-0.312326113,0.061629168,0.087220013,0.230389649,-0.625538808,0.051510437,-0.04083603,0.033249265,-0.119236123,0.112260382,0.467686003,0.029375537,-0.014404568,0.051155759,0.078028746,0.064986437,0.115531619
2913,1.590900077,-1.256096338,0.229594481,1.180493279,1.4426658,0.209572485,-0.234227061,-0.456386152,0.513466306,51550,1,-0.076300576,0.036677921,0.114981428,-0.464747392,0.065541973,0.074570677,0.314976315,-0.741771313,0.062457327,-0.11387249,0.057361784,-0.14030994,0.197384564,0.755351215,0.032067096,-0.018200278,0.077742335,0.031223693,0.094378676,0.223831876
2914,2.292108758,0.342262216,-0.053600852,0.371802468,0.42950536,0.45711468,-0.255843988,-0.416259509,-0.275718401,51570,1,-0.077399568,0.037265549,0.09095011,-0.362211519,0.045460681,0.035440767,0.24371094,-0.618540112,0.04978453,-0.077154008,0.039525508,-0.124861108,0.137135474,0.558725633,0.030620347,-0.016000681,0.058672807,0.061897111,0.07184444,0.135086914
2915,1.862921497,0.299063337,0.272334768,-0.66794286,0.277875906,-0.232467148,-0.508041471,0.065260211,-0.319539719,51580,1,-0.07998828,0.037782048,0.111621761,-0.220142977,0.08219219,0.182942393,0.2680111,-0.85298353,0.055968961,-0.05554038,0.033359241,-0.089450323,0.157831235,0.660089985,0.027238976,-0.008251084,0.054368667,0.044242539,0.068421185,0.039688845
2916,1.759372507,0.320662776,0.204944088,-0.457893299,2.779761892,-0.214785563,-0.371134266,0.025133568,-0.206908841,51590,1,-0.079405814,0.036581349,0.093181884,-0.227836747,0.054767755,0.0625665,0.250160819,-0.994961127,0.052363203,-0.097859037,0.036805639,-0.066355701,0.153618388,0.855852563,0.02790299,-0.006784853,0.054975805,0.042170901,0.071906897,-0.040291349
2917,1.803429685,-0.435317621,0.288771783,-0.856987465,3.730892101,-0.33855666,-0.190993207,0.867793078,-0.321003326,51595,1,-0.077535955,0.036695053,0.093756599,-0.317037031,0.045897839,0.020977997,0.265996899,-0.768122961,0.052689552,-0.103317802,0.042433482,-0.105536746,0.161961306,0.750143511,0.030372681,-0.013823245,0.063183709,0.045523995,0.07698783,0.072466603
2918,2.549414297,-0.845706979,0.28853801,4.079177225,-0.287288421,4.276337115,0.558393598,-0.376132866,-0.246800475,51600,1,-0.077302248,0.038850879,0.092326939,-0.461648889,0.062121504,0.135316415,0.200588731,-0.435448278,0.052676712,0.01019978,0.040712858,-0.163261351,0.088671904,0.184395584,0.031522366,-0.02104184,0.052264837,0.107364762,0.071072918,0.34615863
2919,1.797170565,0.104668377,-0.719720924,-0.300356128,3.282895988,-0.586098855,-0.601714822,-0.576766083,-0.309775659,51620,1,-0.076940251,0.036680944,0.101589967,-0.37820708,0.051137959,0.03791348,0.287202819,-0.737445084,0.05620252,-0.107757442,0.048490893,-0.121152445,0.178457082,0.740952382,0.031184904,-0.015916564,0.069601221,0.040016064,0.084112302,0.139656838
2920,2.389089575,-1.731284016,3.29485608,1.98918409,0.898178217,0.969880655,0.090026845,0.285956749,-0.250877188,51630,1,-0.077490681,0.038301249,0.089797477,-0.416820699,0.053968918,0.083537729,0.211599568,-0.474917472,0.049700548,-0.022179248,0.037714805,-0.148128163,0.097864468,0.298377906,0.030894242,-0.018739649,0.052216084,0.092557119,0.068046735,0.246462728
2921,1.6630852,0.774251015,-1.098098765,-0.751962684,-0.108089976,0.315661997,0.363841255,1.329249476,-0.319299126,51640,1,-0.080909999,0.036676823,0.111588226,-0.244870805,0.07868163,0.138454515,0.283570762,-1.002307514,0.054273484,-0.079383197,0.039192459,-0.05046828,0.183945145,0.780044981,0.025986312,-0.001676231,0.057370726,0.029059812,0.077720057,0.015261976
2922,2.283349907,-0.82410754,1.363496514,0.518837161,2.814223131,-0.002606539,-0.263049631,-0.295879579,0.10386363,51650,1,-0.076361333,0.037055941,0.108750668,-0.469189315,0.059692902,0.087727559,0.287468851,-0.638904496,0.058149192,-0.093792517,0.053381742,-0.150105954,0.174460632,0.613554663,0.032025434,-0.019101423,0.071907916,0.044502937,0.087952487,0.248140888
2923,2.508067237,-2.120073935,6.261348728,1.506070099,-0.114982224,2.189910044,0.738534658,0.566843253,-0.22270109,51660,1,-0.078874329,0.038436325,0.104212153,-0.290308765,0.074630545,0.150344932,0.243654793,-0.653345909,0.055274659,-0.024171625,0.034692307,-0.122330391,0.121974724,0.459781325,0.029040396,-0.014180229,0.05248546,0.078217403,0.067219099,0.136955102
2924,2.203106623,-0.71611034,0.292704297,-0.751962684,2.373119266,-0.179422392,-0.111731141,-0.035056397,-0.272590694,51670,1,-0.077300351,0.037290806,0.09161921,-0.373364709,0.045695846,0.039030642,0.244626088,-0.605610445,0.04996677,-0.076140613,0.040292839,-0.128291213,0.137955866,0.545575607,0.030763226,-0.016431045,0.059255127,0.062172733,0.072570274,0.149107316
2925,2.403240955,-0.6945109,9.196782678,2.598327818,-0.018490753,-0.002606539,-0.241432704,-0.937905873,-0.318463734,51678,1,-0.079443931,0.037779936,0.103636762,-0.242999022,0.072566565,0.136599956,0.251734132,-0.793144027,0.054135287,-0.055695339,0.032256404,-0.096294381,0.139288102,0.61877033,0.027965575,-0.010195873,0.052495016,0.056719234,0.065884902,0.042020619
2926,2.078477288,-1.018502499,4.503652188,1.432552753,1.34617433,0.085801388,-0.378339908,-0.095246362,-0.093910391,51680,1,-0.079191838,0.037399127,0.096256216,-0.24871342,0.062484526,0.089564679,0.242570428,-0.814465371,0.052023664,-0.070575752,0.032080107,-0.089695487,0.134559624,0.665784192,0.02820645,-0.009972283,0.05200633,0.056026619,0.065385022,0.014210071
2927,2.579573646,-1.968877855,0.47270746,0.802404069,0.312337146,3.798934311,1.956288217,1.128616259,-0.22346965,51683,1,-0.077482938,0.038752205,0.092420927,-0.439177906,0.061805947,0.121335249,0.205919865,-0.452787888,0.052240083,0.003471539,0.039313857,-0.157031731,0.091310323,0.219081332,0.031193447,-0.020102161,0.051971987,0.10434808,0.069910505,0.309795762
2928,2.99408294,-2.228071135,0.527220562,0.623861942,0.42950536,5.54941126,2.17966313,1.509819371,-0.296248993,51685,1,-0.077456659,0.038777877,0.092478096,-0.442926185,0.062062152,0.124220143,0.205081465,-0.449846856,0.052373509,0.005105382,0.039557177,-0.158123372,0.090847942,0.212250441,0.031249176,-0.020272331,0.052022479,0.105092399,0.07013705,0.316630879
2929,1.891175946,-0.024928262,-0.082426352,-0.100809044,2.504071976,-0.161740807,-0.270255273,0.326083393,-0.296676714,51690,1,-0.079862631,0.036680692,0.098098091,-0.228927963,0.061948004,0.08933942,0.256885524,-1.006312915,0.053009986,-0.091495948,0.036357865,-0.062298425,0.159742671,0.832978869,0.027303189,-0.005441593,0.054825785,0.039810695,0.072224287,-0.032945546
2930,2.331721953,-1.320894658,1.534011757,0.455822293,2.207705317,0.492477851,-0.032469075,0.326083393,0.20620248,51700,1,-0.076520714,0.037107472,0.104647863,-0.450471989,0.055497329,0.077115526,0.277801831,-0.62277891,0.05609029,-0.089685371,0.050642639,-0.146521847,0.167079515,0.591267047,0.031811719,-0.018682708,0.069278276,0.048554736,0.08462949,0.231098302
2931,2.593728969,-1.709684576,3.457644008,0.718384245,2.207705317,0.439433095,-0.104525499,0.466526644,0.264466053,51710,1,-0.076257917,0.0368958,0.113217316,-0.477772585,0.06418494,0.088415792,0.302507299,-0.683806606,0.060783311,-0.10322918,0.056202504,-0.148552899,0.186460554,0.67596482,0.032145882,-0.018998076,0.075368736,0.037579519,0.091963971,0.247878024
2932,1.432531413,-0.521715381,0.038271954,0.088235561,-0.411348883,-0.179422392,-0.594509179,0.285956749,-0.326236221,51720,1,-0.08262704,0.036931978,0.131676318,-0.254548947,0.110323719,0.206996779,0.313829953,-0.740838905,0.054294302,-0.037408703,0.046402367,-0.042773576,0.206579986,0.56881413,0.023872311,0.003722616,0.060489583,0.003542069,0.087049671,0.180665192
2933,1.99412608,-0.456917061,0.948861021,-0.226838781,4.661345567,-0.144059222,-0.327900412,0.566843253,-0.24248317,51730,1,-0.077393563,0.037203594,0.091342453,-0.358976194,0.045425347,0.033899748,0.246474937,-0.631481473,0.050076573,-0.080231402,0.03990375,-0.123334588,0.140198187,0.577654185,0.030616334,-0.015838824,0.0592874,0.059970468,0.072454438,0.129783655
2934,1.477939642,0.169466697,-0.434392198,2.125716305,-0.549193841,-0.07333288,-0.479218902,-1.319108984,-0.284426527,51735,1,-0.076359623,0.037132882,0.107925954,-0.472679993,0.059112033,0.091574649,0.282570699,-0.620351233,0.057521985,-0.089714796,0.052891317,-0.152457508,0.170205853,0.586368862,0.032042361,-0.019335289,0.070946212,0.047024239,0.087011334,0.255820612
2935,2.316864687,-0.932104739,0.863158403,-0.006286742,3.020990568,-0.320875075,-0.356722981,0.085323533,-0.038861406,51740,1,-0.076356578,0.036850384,0.111325811,-0.461922389,0.061806007,0.078544612,0.301041223,-0.691936505,0.060078862,-0.10454261,0.055003233,-0.143975943,0.186094478,0.68834609,0.032002964,-0.018510038,0.074662176,0.037682828,0.090825087,0.230206161
2936,2.135452196,-2.184872255,8.437206632,1.684612226,0.057323974,-0.373919831,-0.472013259,-0.295879579,-0.294698506,51750,1,-0.08056591,0.037122293,0.111898709,-0.226713908,0.081063726,0.159157235,0.277852252,-0.956646179,0.054978467,-0.072933252,0.035961356,-0.064369505,0.175593367,0.747122053,0.026380152,-0.004228008,0.056062937,0.031562823,0.073138383,0.012422937
2937,2.564361124,-1.299295218,2.389123729,1.852651875,2.607455694,0.404069924,-0.183787565,0.486589966,0.406101738,51760,1,-0.077472714,0.037527355,0.089436182,-0.371741061,0.046251175,0.042233782,0.232431366,-0.573237821,0.048834196,-0.063820952,0.037883797,-0.129876085,0.124082953,0.485789284,0.03058535,-0.01651343,0.056005348,0.070116837,0.069357865,0.153837254
2938,2.303925006,-0.5865137,0.279894175,0.151250429,1.373743321,0.351025168,-0.227021419,0.245830106,-0.047402452,51770,1,-0.079956933,0.037281967,0.104861898,-0.227071103,0.073078572,0.134032394,0.261115772,-0.911602093,0.054061789,-0.072777873,0.033425994,-0.075644947,0.157010571,0.725880252,0.02717683,-0.006883283,0.05389622,0.042479622,0.068748719,0.001213789
2939,2.157300825,0.039870057,1.105367387,0.623861942,-0.163227959,-0.232467148,-0.44319069,-0.636956048,-0.249714322,51775,1,-0.080061325,0.037287515,0.106429348,-0.225571962,0.074992621,0.141643996,0.264240534,-0.917893004,0.054354202,-0.072048186,0.033704636,-0.074498862,0.160232605,0.727346235,0.027041156,-0.006525547,0.054242112,0.040643629,0.069315456,0.003613076
2940,1.925660119,0.471858856,0.107768297,1.201498235,0.153815444,-0.179422392,-0.457601974,0.045196889,-0.250108627,51790,1,-0.079059187,0.038160717,0.10317799,-0.270920931,0.072630223,0.138814022,0.245591145,-0.700636106,0.054455083,-0.038199368,0.033262783,-0.112404689,0.126925859,0.521027785,0.028640306,-0.012701913,0.052153159,0.069962859,0.065997834,0.094413033
2941,0.923925666,-0.996903059,-0.02875841,0.791901591,2.255951052,-0.214785563,-0.363928624,-0.657019369,-0.005171721,51800,1,-0.076638444,0.036696103,0.106966595,-0.417002033,0.05643027,0.053720332,0.298573249,-0.729073272,0.058648951,-0.109546529,0.052203713,-0.130468578,0.186345916,0.737238601,0.031600568,-0.017043142,0.073061567,0.036808065,0.088346087,0.179515467
2942,2.027724026,-1.104900259,0.815723684,1.474562665,0.684518532,0.828427972,-0.090114214,-0.396196187,1.184927586,51810,1,-0.076042894,0.036733179,0.12137402,-0.506874278,0.073718356,0.09653195,0.323922857,-0.740907652,0.065144126,-0.11417074,0.061152454,-0.150345031,0.202091556,0.750355824,0.032429247,-0.019287394,0.080590212,0.028559913,0.098471742,0.26432486
2943,2.005698039,-0.262522102,0.287535719,0.539842117,0.353690633,-0.161740807,-0.097319856,0.807603113,-0.26531276,51820,1,-0.078903069,0.038066284,0.099955223,-0.280581641,0.068488055,0.117585588,0.24037089,-0.685788779,0.053332619,-0.041672707,0.032889016,-0.112385677,0.122265381,0.515499287,0.028810345,-0.012981964,0.051628758,0.071668045,0.065315813,0.091631025
2944,2.09995527,-0.67291146,7.494521438,3.659078102,0.408828616,0.386388339,-0.16937628,-0.737272656,-0.290889118,51830,1,-0.076699042,0.037268956,0.099623515,-0.43693807,0.051278558,0.070180429,0.261776223,-0.585384588,0.053362916,-0.07986747,0.047184164,-0.145545025,0.153436369,0.535059473,0.031596282,-0.018521539,0.065303654,0.056194987,0.080055731,0.223054207
2945,2.452995337,-0.62971258,0.814282878,1.380040362,0.071108469,1.500328216,0.601627453,0.847729756,-0.255983103,51840,1,-0.078170215,0.03917324,0.104536509,-0.375522181,0.079924436,0.181332403,0.230175399,-0.538123892,0.057878373,0.020812968,0.03981618,-0.148730753,0.108484283,0.274357901,0.030550221,-0.018885034,0.054019047,0.105274418,0.072539444,0.293439533
2946,-0.838184175,-1.709684576,0.463888675,-0.804475075,-0.556086089,3.49834736,3.901811654,1.389439441,-0.297759381,53001,1,-0.118562057,0.046983531,1.055095146,4.438819755,1.835094894,7.833911091,0.270179289,-1.239140616,0.117471324,-0.321042644,0.084477413,-0.294796892,0.268634564,0.969817774,0.04458673,0.102734331,0.120605761,0.122871978,0.128330815,0.03494566
2947,-0.125946683,0.860648775,-0.525083279,-0.058799132,-0.590547328,-0.320875075,-0.392751193,-0.717209334,-0.257065771,53003,1,-0.11720277,0.046191142,1.146439251,3.465141798,1.98408744,6.164762107,0.299942843,-0.716498352,0.109020138,-0.298968382,0.084416326,-0.224574795,0.290558972,0.41225679,0.042032316,0.100208888,0.117464949,0.128093798,0.114523166,0.045442465
2948,0.546541599,-0.932104739,0.108461035,0.938936284,-0.514732601,1.058288582,0.882647505,-0.456386152,0.351647552,53005,1,-0.119511792,0.046239983,0.851535663,3.2519859,1.489739085,5.461818811,0.243957914,-1.181334372,0.106854261,-0.329494625,0.080236362,-0.16761113,0.245303344,0.933591272,0.044978939,0.108338526,0.112153296,0.097485555,0.118177002,0.01056345
2949,-0.308868893,-0.046527702,-0.077392687,0.403309903,-0.58365508,1.44728346,1.329397331,-0.014993076,-0.047516066,53007,1,-0.120618607,0.047868021,0.851162109,4.587389969,1.482944551,8.026307081,0.283507527,-1.595738094,0.135206653,-0.284560814,0.115792135,-0.365128492,0.230277307,1.363705929,0.048140629,0.107485861,0.129947845,0.083693956,0.169198426,0.020934891
2950,-0.012179709,2.15661517,-0.748587909,0.571349552,-0.549193841,0.121164559,-0.227021419,-0.396196187,-0.007697946,53009,1,-0.123926886,0.048049107,1.417764165,1.383240484,2.463715819,2.863691089,0.74642172,0.006176611,0.190511395,-0.13386343,0.212183336,-0.32517633,0.511717586,-0.228199216,0.052467041,0.118805125,0.187236437,-0.046536464,0.272975754,-0.002154043
2951,1.618872267,-0.82410754,0.010605275,0.90742885,-0.500948106,1.040606997,0.010764779,-0.757335978,1.503619572,53011,1,-0.122481697,0.045778572,0.613935089,1.566564366,1.075767678,2.353171882,0.297152552,-0.933766618,0.116979061,-0.220229442,0.110163843,-0.034915528,0.245927847,0.843658014,0.048535524,0.12034697,0.117845255,-0.014052873,0.15987825,0.005534572
2952,-1.299803194,2.04861797,-1.523882283,0.382304947,-0.562978337,0.474796266,-0.118936783,-0.957969194,-0.320261498,53013,1,-0.117908767,0.046297852,1.079839385,3.572207236,1.87488002,6.281402123,0.282844285,-0.888317978,0.110545577,-0.319339624,0.08337305,-0.221266381,0.281454147,0.592404716,0.043017094,0.102422895,0.118151176,0.125289105,0.116490268,0.033767189
2953,0.427654071,-0.003328822,-0.195949972,-0.520908167,-0.569870585,-0.126377636,-0.032469075,-0.877715908,0.065923472,53015,1,-0.122679915,0.046192296,0.659924424,1.830938646,1.157147195,2.959326464,0.317371269,-0.978224642,0.125875554,-0.211482428,0.121082449,-0.086408316,0.250008623,0.878354861,0.049109162,0.119832671,0.125279933,-0.017630768,0.174675771,0.002180152
2954,-0.37354835,-0.348919861,-0.160287221,-0.153321435,-0.590547328,1.871641508,1.596006098,-0.014993076,-0.194531675,53017,1,-0.119691262,0.047736539,0.952853574,4.935314285,1.659222391,8.685258482,0.265871692,-1.557653376,0.129259749,-0.304592974,0.100918067,-0.369284731,0.241496674,1.309994093,0.046861619,0.10455192,0.126370361,0.107927304,0.152643793,0.031610373
2955,-1.476685371,1.422234213,-0.707666274,-0.331863562,-0.61811632,-0.56841727,-0.342311697,-0.476449474,-0.307750669,53019,1,-0.118516968,0.048470414,1.222022362,5.958767381,2.113819114,10.63422329,0.352924126,-1.415871059,0.142126667,-0.282452376,0.116054732,-0.491858416,0.304273504,1.150842881,0.046506104,0.0981717,0.14031642,0.136726962,0.165585566,0.070143669
2956,0.294783213,-2.120073935,0.514618102,-0.44739082,-0.473379114,3.180078823,3.145219206,0.948046364,-0.120375606,53021,1,-0.118897739,0.046534624,0.965349951,3.775876926,1.683227383,6.539720451,0.255769226,-1.170560819,0.111467861,-0.32959178,0.081191102,-0.22528752,0.258731422,0.902707504,0.044498638,0.105265968,0.116330769,0.113430912,0.120930588,0.021681945
2957,-1.520790658,1.271038133,-1.487961868,0.266777688,-0.625008568,-0.409283002,-0.544069683,-0.757335978,-0.326984732,53023,1,-0.117545938,0.046431283,1.13649655,3.805636355,1.969594461,6.762326913,0.294815842,-0.862502899,0.111732296,-0.308379106,0.08400939,-0.247172866,0.288740171,0.567687615,0.042717257,0.100727786,0.118951529,0.128605857,0.118076054,0.042843289
2958,-0.138506157,-1.148099138,0.489806967,-0.44739082,-0.569870585,2.437452239,2.316570335,0.627033218,-0.085115385,53025,1,-0.119450745,0.047206639,0.937130536,4.484931972,1.634416964,7.839840262,0.248201381,-1.451635154,0.119769012,-0.318091874,0.08809159,-0.301983191,0.24266513,1.203525155,0.045929215,0.105258508,0.119748815,0.1081393,0.136820119,0.025048667
2959,-0.085329919,0.471858856,-0.446335155,-0.573420557,-0.542301593,0.015075047,0.039587348,-0.456386152,-0.080029519,53027,1,-0.123773958,0.047149354,1.077094568,1.407771957,1.885325507,2.738090796,0.549123104,-0.364196783,0.166659652,-0.14662201,0.178038751,-0.203834564,0.378211761,0.224191963,0.051376261,0.120920341,0.164579525,-0.053184132,0.238694385,0.00025853
2960,1.263873892,1.119842054,0.391602631,1.222503192,-0.411348883,0.527841022,-0.126142426,-0.937905873,0.023452147,53029,1,-0.12254914,0.048164519,0.996548308,3.149963314,1.730959885,5.627441978,0.495086759,-1.023984877,0.164725179,-0.205763186,0.171181671,-0.364584928,0.337739971,0.801510525,0.050862391,0.113526318,0.158629459,0.016255021,0.227648919,0.005498063
2961,-0.538694479,3.560578765,-1.336540468,2.346268344,-0.58365508,0.1918909,-0.41436812,-0.837589264,-0.171247631,53031,1,-0.123593166,0.047749105,1.176959269,1.814406192,2.051064117,3.472604691,0.608853272,-0.406758001,0.175536012,-0.155064378,0.190344707,-0.288522347,0.415594467,0.217247724,0.051723843,0.11849722,0.172018457,-0.035794422,0.250207228,-0.001284127
2962,1.807898911,-1.256096338,0.619838629,3.207471545,-0.177012455,3.250805165,0.017970421,-0.857652586,7.753046061,53033,1,-0.121807122,0.047489233,0.749160693,3.534829615,1.308014679,6.120479382,0.316671151,-1.429966417,0.137300752,-0.249524194,0.128832267,-0.283967926,0.236713902,1.241914467,0.049173976,0.112866098,0.132284607,0.036866203,0.183723383,0.004717412
2963,1.51680167,-0.305720981,0.688934684,1.180493279,-0.438917875,0.315661997,-0.118936783,-0.978032516,0.723490513,53035,1,-0.122676687,0.047612321,0.874738716,2.830683145,1.526254126,5.009138,0.426414083,-1.073161516,0.153482331,-0.206369494,0.156463362,-0.284236226,0.29607774,0.892628665,0.050408118,0.115617863,0.148698103,0.002836267,0.213494246,0.001095566
2964,-0.457647606,-0.67291146,3.348616797,1.085970977,-0.556086089,0.068119803,-0.04688036,-0.677082691,-0.160741743,53037,1,-0.120678161,0.047124216,0.758660748,3.921862125,1.3269871,6.724192006,0.241835258,-1.540147846,0.12027142,-0.29652415,0.097167585,-0.258149077,0.218160381,1.332010873,0.047358504,0.109900894,0.117830552,0.072872311,0.148652001,0.00926168
